,BE_VRE-ONS_RG1_40-50,BE_VRE-ONS_RG2_40-50,BE_VRE-ONS_RG3_40-50,DE4-N_VRE-ONS_RG1_40-50,DE4-N_VRE-ONS_RG2_40-50,DE4-N_VRE-ONS_RG3_40-50,DE4-E_VRE-ONS_RG1_40-50,DE4-E_VRE-ONS_RG2_40-50,DE4-E_VRE-ONS_RG3_40-50,DE4-S_VRE-ONS_RG1_40-50,DE4-S_VRE-ONS_RG2_40-50,DE4-S_VRE-ONS_RG3_40-50,DE4-W_VRE-ONS_RG1_40-50,DE4-W_VRE-ONS_RG2_40-50,DE4-W_VRE-ONS_RG3_40-50,DK1_VRE-ONS_RG1_40-50,DK1_VRE-ONS_RG2_40-50,DK1_VRE-ONS_RG3_40-50,DK2_VRE-ONS_RG1_40-50,DK2_VRE-ONS_RG2_40-50,DK2_VRE-ONS_RG3_40-50,EE_VRE-ONS_RG1_40-50,EE_VRE-ONS_RG2_40-50,EE_VRE-ONS_RG3_40-50,FIN_VRE-ONS_RG1_40-50,FIN_VRE-ONS_RG2_40-50,FIN_VRE-ONS_RG3_40-50,FR_VRE-ONS_RG1_40-50,FR_VRE-ONS_RG2_40-50,FR_VRE-ONS_RG3_40-50,UK_VRE-ONS_RG1_40-50,UK_VRE-ONS_RG2_40-50,UK_VRE-ONS_RG3_40-50,LT_VRE-ONS_RG1_40-50,LT_VRE-ONS_RG2_40-50,LT_VRE-ONS_RG3_40-50,LV_VRE-ONS_RG1_40-50,LV_VRE-ONS_RG2_40-50,LV_VRE-ONS_RG3_40-50,NL_VRE-ONS_RG1_40-50,NL_VRE-ONS_RG2_40-50,NL_VRE-ONS_RG3_40-50,NO1_VRE-ONS_RG1_40-50,NO1_VRE-ONS_RG2_40-50,NO1_VRE-ONS_RG3_40-50,NO2_VRE-ONS_RG1_40-50,NO2_VRE-ONS_RG2_40-50,NO2_VRE-ONS_RG3_40-50,NO3_VRE-ONS_RG1_40-50,NO3_VRE-ONS_RG2_40-50,NO3_VRE-ONS_RG3_40-50,NO4_VRE-ONS_RG1_40-50,NO4_VRE-ONS_RG2_40-50,NO4_VRE-ONS_RG3_40-50,NO5_VRE-ONS_RG1_40-50,NO5_VRE-ONS_RG2_40-50,NO5_VRE-ONS_RG3_40-50,PL_VRE-ONS_RG1_40-50,PL_VRE-ONS_RG2_40-50,PL_VRE-ONS_RG3_40-50,SE1_VRE-ONS_RG1_40-50,SE1_VRE-ONS_RG2_40-50,SE1_VRE-ONS_RG3_40-50,SE2_VRE-ONS_RG1_40-50,SE2_VRE-ONS_RG2_40-50,SE2_VRE-ONS_RG3_40-50,SE3_VRE-ONS_RG1_40-50,SE3_VRE-ONS_RG2_40-50,SE3_VRE-ONS_RG3_40-50,SE4_VRE-ONS_RG1_40-50,SE4_VRE-ONS_RG2_40-50,SE4_VRE-ONS_RG3_40-50,Time
263600,5.762217,6.49303,6.077001,8.797692,9.68013,9.4933,10.80247,9.244006,7.529463,5.829061,5.383649,5.202762,6.423725,6.284487,5.095327,11.38927,11.49382,10.83562,11.31512,11.96778,11.93219,8.610217,8.232651,7.903554,10.62716,8.576049,7.86147,6.814265,4.470495,3.509692,7.403144,8.506749,8.449081,8.143371,7.384091,6.734992,7.84821,7.281176,6.66227,5.840916,5.208189,5.416908,10.83444,9.405782,8.698161,17.19468,13.63978,9.100955,23.77916,18.63624,15.44503,21.77814,18.78122,13.87635,23.02413,18.38729,13.52639,7.724539,7.08066,6.569044,17.64454,11.69966,7.897299,14.39052,9.649604,9.005803,10.7524,9.30778,8.858397,11.82697,10.23261,9.211119,27/01/2012 08:00:00
263601,5.830633,6.164783,5.917576,8.231339,9.341994,9.142099,10.35372,8.618552,7.008555,5.465642,4.879954,4.685542,6.042377,5.808887,4.81885,11.04227,11.18062,10.54663,10.96718,11.62336,11.53724,8.250258,7.527207,7.152246,10.71444,8.468334,7.742153,6.758212,4.285639,3.256975,7.345339,8.388405,8.262263,7.547823,6.888537,6.355016,7.318649,6.781454,6.189147,5.784229,5.018394,5.188186,10.57033,9.196287,8.515318,17.09044,13.49387,9.021948,23.7625,18.8047,15.30436,21.65744,18.67067,13.84482,23.01834,18.20576,13.28274,7.191992,6.800779,6.285233,17.58321,11.72465,7.815115,14.22699,9.545292,8.92695,10.5264,9.040622,8.662709,11.3969,9.94901,8.902244,27/01/2012 09:00:00
263602,5.694574,5.564182,5.273139,7.616121,8.826817,8.615857,9.812893,7.815719,6.361693,4.9117,4.219434,4.069505,5.436518,5.155254,4.273889,10.63581,10.76139,10.14371,10.64132,11.28695,11.3226,7.755335,6.724846,6.411509,10.70028,8.261908,7.494065,6.452722,3.930403,2.879185,7.233061,8.036623,7.755222,7.04662,6.542161,6.127981,6.815261,6.329055,5.826041,5.560013,4.746277,4.696503,10.19715,8.972268,8.36875,17.0572,13.34643,8.975352,23.74392,18.80854,14.9991,21.48891,18.55512,13.78978,22.73477,17.82997,13.05457,6.64804,6.564095,6.094145,17.47651,11.62419,7.69244,14.39142,9.490378,8.858821,10.33471,8.744782,8.376882,10.93016,9.698114,8.666982,27/01/2012 10:00:00
263603,5.395963,5.002451,4.573905,7.26837,8.331665,7.909668,9.38231,7.246359,5.915099,4.261404,3.711982,3.650505,4.857216,4.595433,3.66712,10.22513,10.31134,9.704996,10.34981,10.90377,11.15035,7.391345,6.316201,6.115416,10.62161,8.083835,7.291476,5.897876,3.376895,2.608046,7.085729,7.581176,7.060603,6.788492,6.440041,6.168724,6.530446,6.10001,5.705585,5.336806,4.399086,4.301214,9.828133,8.754828,8.28758,16.82223,13.15285,8.941072,23.54082,18.59592,14.64585,21.25374,18.40796,13.72215,22.23396,17.34303,12.86898,6.316492,6.432357,5.998944,17.27379,11.39998,7.563434,14.56719,9.433241,8.808545,10.13188,8.544974,8.096995,10.65739,9.522125,8.540092,27/01/2012 11:00:00
263604,5.297097,4.740533,4.265324,7.065613,7.819793,7.233655,9.070716,6.953694,5.740101,3.932149,3.518518,3.421299,4.46113,4.218155,3.319445,9.797779,9.969018,9.482743,10.06393,10.48645,10.80618,7.263153,6.308152,6.182001,10.539,8.055783,7.274647,5.720745,3.163423,2.677675,6.959698,7.326553,6.807731,6.736416,6.558043,6.409218,6.515856,6.143791,5.858621,5.318853,4.07595,4.151836,9.630375,8.611624,8.187129,16.26407,12.91643,8.893426,23.25054,18.29046,14.22299,20.92766,18.18306,13.64012,21.78412,16.95403,12.60509,6.224997,6.451802,5.989081,16.97199,11.16318,7.468012,14.62019,9.352296,8.750225,9.869596,8.389667,7.885735,10.54631,9.416104,8.470201,27/01/2012 12:00:00
263605,5.625291,4.75482,4.102961,6.862567,7.346241,6.792292,8.777262,6.78443,5.738869,3.954057,3.54739,3.248363,4.235376,4.058891,3.173328,9.457523,9.774609,9.47928,9.838967,10.09236,10.43612,7.392407,6.583017,6.43248,10.51731,8.233983,7.506525,6.071619,3.43485,2.890539,6.850518,7.255269,6.947003,6.977753,6.851091,6.710252,6.779512,6.455051,6.22286,5.531672,4.044973,4.177478,9.552267,8.535163,8.070218,15.74072,12.63032,8.837559,22.90778,17.92794,13.79027,20.55141,17.92672,13.58558,21.40733,16.63383,12.22962,6.340979,6.592594,6.089569,16.6036,10.94763,7.376522,14.59708,9.27094,8.691868,9.577239,8.210105,7.740628,10.43211,9.357579,8.441074,27/01/2012 13:00:00
263606,5.82909,4.860463,4.051486,6.731854,7.095908,6.730256,8.513248,6.714021,5.893862,4.03137,3.637467,3.13521,4.231395,4.094387,3.118649,9.323147,9.681457,9.429786,9.659012,9.817682,10.1955,7.734612,7.116423,6.877484,10.5574,8.546839,7.897682,6.440398,3.766416,3.02563,6.823229,7.221726,7.096541,7.370518,7.258313,7.071092,7.248986,6.92176,6.688477,5.742746,4.236722,4.33911,9.450632,8.429776,7.848338,15.44238,12.32696,8.752307,22.56497,17.56363,13.42857,20.22662,17.67631,13.52468,21.10646,16.33618,11.90354,6.62808,6.852489,6.299361,16.21071,10.72414,7.263348,14.42083,9.184947,8.632962,9.252354,8.072237,7.656171,10.38941,9.284344,8.363958,27/01/2012 14:00:00
263607,5.934105,5.087637,4.229398,6.715445,7.210533,6.97985,8.495589,6.827673,6.218993,4.24434,3.763891,3.214327,4.379535,4.334857,3.334714,9.275123,9.668458,9.293365,9.625579,9.715493,10.15102,8.187039,7.783722,7.4875,10.64693,8.807611,8.205681,6.752705,4.116924,3.115824,6.998148,7.225561,7.274972,7.928215,7.830526,7.544303,7.88067,7.528082,7.23368,5.92572,4.505298,4.661912,9.252163,8.234594,7.561113,15.13639,12.06203,8.634026,22.27503,17.2704,13.08694,19.91204,17.43295,13.43954,20.95747,16.10547,11.61841,7.122705,7.277683,6.66563,15.90454,10.49808,7.134966,14.14647,9.101926,8.568233,8.995604,8.056822,7.675692,10.46288,9.259825,8.278448,27/01/2012 15:00:00
263608,6.424004,5.776039,4.842831,6.854381,7.539097,7.404175,8.774868,7.132203,6.655204,4.726909,3.969559,3.484436,4.652074,4.801848,3.885047,9.25233,9.759026,9.252602,9.841841,9.829453,10.26875,8.547721,8.245999,7.92744,10.76308,8.941621,8.343305,7.021921,4.66474,3.329487,7.28787,7.36994,7.605849,8.527481,8.360896,7.941849,8.436997,8.084525,7.669749,6.246643,4.903634,5.254413,8.996424,8.021697,7.345222,14.90857,11.85741,8.546473,22.08504,17.06512,12.81398,19.62398,17.23209,13.33036,20.76434,15.82917,11.31553,7.714458,7.747766,7.126691,15.69599,10.28811,7.00643,13.89171,9.051329,8.512773,8.892349,8.094452,7.714677,10.48901,9.233974,8.216845,27/01/2012 16:00:00
263609,7.140959,6.676901,5.738518,7.071218,7.779459,7.743872,9.003568,7.371223,6.938574,5.253117,4.146533,3.719183,5.049185,5.204115,4.489136,9.318498,9.88656,9.296182,10.05569,9.957066,10.31728,8.706258,8.400745,8.046721,10.88051,8.959731,8.370097,7.376309,5.480323,3.785529,7.550625,7.695976,8.190418,8.833904,8.613111,8.122155,8.698637,8.366778,7.822815,6.616494,5.308704,6.071915,8.800013,7.874254,7.143288,15.00271,11.79495,8.444942,22.02712,16.93034,12.63641,19.39724,17.07915,13.20912,20.31976,15.38509,10.94884,8.122557,8.035378,7.456671,15.54577,10.09976,6.862889,13.71136,8.983658,8.451499,8.818252,8.053335,7.677885,10.39407,9.154589,8.129658,27/01/2012 17:00:00
263610,7.703416,7.100687,6.255294,7.286819,7.867083,7.739904,9.019572,7.365262,6.873363,5.434964,4.188331,3.795516,5.381813,5.325326,4.905913,9.457269,9.998566,9.351642,10.07671,9.914989,10.21659,8.758992,8.453229,8.061394,10.93608,8.895804,8.330276,7.783178,6.278021,4.355383,7.675749,7.982795,8.795383,8.848835,8.66045,8.187595,8.782883,8.453221,7.813713,6.892455,5.560431,6.855347,8.674391,7.739619,6.890418,15.23128,11.88378,8.339394,22.00693,16.77102,12.48459,19.12696,16.88692,13.06796,19.77267,14.99129,10.63109,8.251424,8.106997,7.554924,15.37125,9.907889,6.675487,13.53554,8.84549,8.341676,8.664319,7.915904,7.594377,10.23756,9.058672,8.029004,27/01/2012 18:00:00
263611,7.861503,7.219387,6.254563,7.445557,7.816761,7.478908,8.839358,7.208531,6.605077,5.144395,4.099967,3.781556,5.496779,5.263104,5.063221,9.504604,10.02281,9.388808,9.941626,9.795024,10.06339,8.78509,8.531741,8.093355,10.8915,8.816078,8.248202,8.08949,6.815639,4.835755,7.642117,8.06692,9.113978,8.77449,8.663427,8.243951,8.832041,8.490629,7.828899,6.946992,5.74369,7.39235,8.51029,7.52039,6.606457,15.34354,12.0463,8.298293,21.79774,16.48293,12.3408,18.76697,16.60122,12.87288,19.2411,14.76091,10.55912,8.216969,8.071695,7.522869,15.12584,9.732679,6.469476,13.28948,8.638616,8.139153,8.419583,7.713253,7.441793,10.03352,8.952399,7.901723,27/01/2012 19:00:00
263612,7.906848,7.455128,6.169993,7.520287,7.661059,7.157385,8.516403,7.017445,6.339253,4.589116,3.877218,3.683181,5.575697,5.142436,4.971939,9.323334,9.882942,9.377723,9.698247,9.617538,9.828038,8.750895,8.605808,8.125319,10.76829,8.750881,8.144856,8.294412,7.086106,5.117001,7.467971,8.02938,9.129496,8.692843,8.652924,8.287069,8.81801,8.520439,7.865462,6.803706,5.856696,7.637565,8.331983,7.240806,6.311372,15.62093,12.30816,8.250839,21.39296,16.1051,12.14905,18.37957,16.2712,12.62461,18.74693,14.55375,10.64191,8.146065,7.978693,7.430651,14.84606,9.591375,6.259818,12.959,8.382567,7.871714,8.116309,7.470076,7.224627,9.82551,8.83554,7.735438,27/01/2012 20:00:00
263613,7.961944,7.629753,6.216121,7.491919,7.487563,6.912736,8.151697,6.792705,6.118276,4.134177,3.573442,3.492875,5.71482,5.029429,4.708726,9.095178,9.674876,9.278807,9.265706,9.285564,9.500822,8.72746,8.672497,8.175,10.59029,8.686143,8.040773,8.378324,7.191041,5.205293,7.198395,7.886425,8.993603,8.611979,8.609304,8.27568,8.741232,8.536,7.856445,6.508657,5.805354,7.562908,8.056345,6.92422,6.012913,16.15404,12.68164,8.166417,20.95678,15.68824,11.92794,18.03099,15.96368,12.36099,18.29122,14.25799,10.50228,8.097479,7.854149,7.323238,14.57732,9.432716,6.059981,12.55428,8.096544,7.584979,7.817693,7.231428,7.005054,9.600038,8.690786,7.560414,27/01/2012 21:00:00
263614,7.835488,7.603664,6.261262,7.415467,7.378221,6.848274,7.808689,6.501249,5.926095,3.902391,3.298306,3.29086,5.606767,4.913521,4.424276,9.025099,9.516719,9.103192,8.806828,8.876754,9.086951,8.752252,8.756741,8.258389,10.4077,8.599929,7.933471,8.339166,7.177781,5.16349,6.943457,7.652835,8.822169,8.543117,8.564525,8.231366,8.672756,8.554914,7.849205,6.01104,5.695111,7.190506,7.597743,6.562187,5.740351,16.68798,12.99683,8.130012,20.52947,15.28104,11.73095,17.78289,15.6984,12.13796,17.86584,13.81332,10.07977,8.118114,7.774926,7.226145,14.30233,9.238841,5.913279,12.18192,7.791319,7.269098,7.548986,7.044395,6.791677,9.347276,8.521455,7.421873,27/01/2012 22:00:00
263615,7.499217,7.22793,6.063218,7.320824,7.325221,6.831357,7.487334,6.220255,5.741045,3.789023,3.112434,3.131732,5.227476,4.722211,4.23265,9.088058,9.418181,8.90635,8.51687,8.517083,8.82294,8.766615,8.810067,8.335242,10.25211,8.494301,7.826751,8.258872,7.049776,5.040317,6.69325,7.384084,8.638014,8.464205,8.527939,8.186777,8.644169,8.561368,7.862547,5.600377,5.586844,6.740205,7.203995,6.27369,5.586332,17.06362,13.11313,8.147575,20.11066,14.98666,11.53475,17.60943,15.44625,11.94904,17.59379,13.4235,9.626331,8.160469,7.741935,7.120489,14.05148,9.045715,5.801864,11.92394,7.506907,6.971306,7.348366,6.913107,6.572151,9.150983,8.354025,7.319425,27/01/2012 23:00:00
263616,7.132097,6.551204,5.630564,7.170274,7.215172,6.688279,7.190535,6.037163,5.521216,3.622148,2.991659,3.029221,4.936164,4.525921,4.091413,9.179886,9.293983,8.707125,8.334147,8.31039,8.762349,8.797408,8.838182,8.39933,10.13688,8.391122,7.715796,8.159523,6.848006,4.846087,6.483449,7.147148,8.445536,8.430803,8.538638,8.186215,8.654317,8.566092,7.872172,5.403035,5.431863,6.404122,6.946443,6.118931,5.515836,17.08664,13.08625,8.167307,19.70343,14.75533,11.35533,17.42613,15.18809,11.74093,17.33997,13.17499,9.277316,8.189752,7.699907,7.017344,13.86071,8.883319,5.68897,11.80783,7.258521,6.724691,7.193894,6.805986,6.414798,9.056301,8.264585,7.274868,28/01/2012 00:00:00
263617,6.819026,5.934042,5.205526,7.072912,7.133697,6.484012,7.050965,5.898003,5.292469,3.324131,2.893693,2.931153,4.785019,4.434754,3.971307,9.174287,9.156797,8.597696,8.278665,8.271443,8.7756,8.87865,8.884671,8.485418,10.04229,8.296608,7.605916,8.012073,6.618089,4.582434,6.350721,6.991434,8.249767,8.582991,8.643067,8.233446,8.755808,8.624138,7.889349,5.334449,5.323801,6.186795,6.661033,5.982302,5.452235,16.98478,13.05645,8.127071,19.30097,14.50585,11.1767,17.21457,14.91504,11.50137,16.98902,12.92733,9.077093,8.244414,7.657428,6.94877,13.65647,8.757571,5.564104,11.6862,7.016065,6.51394,7.065697,6.717385,6.343433,9.027572,8.291715,7.282873,28/01/2012 01:00:00
263618,6.565351,5.563589,4.942479,7.124803,7.169371,6.327293,6.988873,5.759022,5.163389,2.99363,2.77172,2.793674,4.577907,4.406136,3.817821,9.074957,9.053503,8.604922,8.397801,8.32034,8.95083,9.000236,8.955741,8.601889,9.950666,8.217829,7.506348,7.807947,6.369173,4.306814,6.281096,6.902977,8.062466,8.829551,8.826596,8.327888,8.936291,8.751547,7.961906,5.438687,5.390588,6.004099,6.365551,5.805685,5.339629,17.02856,13.07034,8.051999,18.91609,14.23388,10.97216,16.949,14.6235,11.28273,16.75075,12.77482,9.101136,8.249822,7.632718,6.938161,13.42534,8.624881,5.378348,11.40116,6.76215,6.312173,7.042769,6.690086,6.299433,8.993155,8.303461,7.253263,28/01/2012 02:00:00
263619,6.549172,5.439675,4.867279,7.219582,7.199206,6.269511,6.841291,5.670704,5.121326,2.609652,2.552573,2.624301,4.368483,4.413091,3.661043,8.995961,8.97637,8.603842,8.582599,8.425058,9.189494,9.137544,9.041778,8.723708,9.863265,8.161799,7.420419,7.590376,6.123469,4.090323,6.27695,6.866499,7.870614,9.015069,9.03555,8.46421,9.083563,8.89195,8.07802,5.731277,5.60805,5.867531,6.178195,5.690072,5.201065,17.11894,13.1243,8.042771,18.50588,13.96172,10.77108,16.64001,14.34668,11.11239,16.489,12.74319,9.234052,8.209682,7.636964,6.970626,13.16471,8.442225,5.140486,11.01987,6.515749,6.092108,7.139446,6.721308,6.263032,8.925298,8.282598,7.261688,28/01/2012 03:00:00
263620,6.778796,5.564552,4.945106,7.246622,7.163619,6.286654,6.664811,5.558257,5.051796,2.174905,2.2724,2.459214,4.300922,4.440533,3.632038,8.999764,8.945658,8.59508,8.638359,8.501039,9.35813,9.336884,9.130447,8.839885,9.769931,8.118106,7.371923,7.349842,5.916377,3.988014,6.285966,6.844498,7.65242,9.158627,9.200787,8.570691,9.174152,9.006402,8.17827,6.025811,5.808581,5.842853,6.05262,5.689547,5.085773,17.19234,13.1915,8.097042,18.02256,13.67441,10.56404,16.35532,14.13354,10.97184,16.09638,12.69326,9.238944,8.279098,7.673671,7.011364,12.90977,8.248481,4.921191,10.65498,6.260605,5.84784,7.281818,6.758665,6.212779,8.961081,8.349626,7.346889,28/01/2012 04:00:00
263621,6.838212,5.724628,5.105777,7.237467,7.133918,6.251709,6.462739,5.371592,4.912047,1.983331,2.129723,2.356001,4.340695,4.474844,3.721333,9.111741,8.991965,8.693179,8.660661,8.581383,9.478104,9.497961,9.169712,8.962822,9.67274,8.078073,7.356825,7.097571,5.756645,4.031056,6.179553,6.750309,7.427661,9.253792,9.283657,8.61475,9.141641,9.03902,8.240235,6.12428,5.87029,5.841599,5.9081,5.717938,4.942724,17.25541,13.25999,8.221186,17.48634,13.33806,10.36098,16.16033,14.0114,10.8871,15.68312,12.58714,9.111813,8.439619,7.719558,7.039853,12.76378,8.106983,4.761593,10.40082,5.979127,5.531822,7.393112,6.781406,6.144931,9.072536,8.415748,7.407969,28/01/2012 05:00:00
263622,6.612415,5.739655,5.196901,7.269495,7.152231,6.074921,6.282578,5.203376,4.729461,2.092223,2.178961,2.320474,4.478437,4.494592,3.826138,9.268818,9.10406,8.833899,8.790186,8.752524,9.5397,9.545945,9.167479,9.095701,9.57658,8.045018,7.354263,7.018462,5.634671,4.146026,5.910029,6.558268,7.226478,9.349524,9.350167,8.659282,9.005892,9.006971,8.307736,6.108032,5.816455,5.811447,5.715759,5.658635,4.789162,17.40902,13.38147,8.330276,16.91055,13.02958,10.18152,16.06705,13.95786,10.86143,15.23823,12.42493,8.951975,8.578856,7.747459,7.057106,12.73359,8.021361,4.650825,10.2787,5.699796,5.178039,7.404598,6.766776,6.073348,9.101485,8.402768,7.400538,28/01/2012 06:00:00
263623,6.320121,5.710579,5.224865,7.38445,7.246654,5.965978,6.294341,5.094696,4.574701,2.259456,2.280782,2.332052,4.69505,4.436977,3.875699,9.262751,9.197773,8.943177,8.938587,8.826928,9.501533,9.564025,9.172253,9.211204,9.500324,8.010607,7.346323,7.152243,5.528259,4.244698,5.596257,6.323715,7.058071,9.495111,9.439275,8.711354,8.894128,8.985594,8.382933,5.943456,5.703219,5.74217,5.399077,5.534838,4.713487,17.68576,13.51152,8.375915,16.283,12.79727,9.995334,16.01206,13.90537,10.83618,14.82901,12.19412,8.825857,8.68624,7.767635,7.062484,12.77742,7.987385,4.572343,10.25203,5.451118,4.864438,7.322496,6.712407,6.001635,9.115207,8.38531,7.344897,28/01/2012 07:00:00
263624,5.870873,5.751748,5.306376,7.429758,7.306688,6.000049,6.373532,4.974696,4.383493,2.416023,2.3107,2.350099,4.757006,4.322227,3.830113,9.114845,9.194258,8.940402,8.98807,8.769767,9.426328,9.500801,9.048226,9.068717,9.441623,7.933228,7.265742,7.347995,5.38962,4.305056,5.320303,6.078803,6.938728,9.474837,9.226937,8.452992,8.669415,8.762985,8.142714,5.617767,5.537066,5.626093,5.027293,5.418113,4.773273,17.82851,13.52548,8.476769,15.55992,12.61115,9.838235,15.93624,13.80165,10.75224,14.5646,11.91456,8.704685,8.618937,7.662107,6.884076,12.85685,8.00249,4.538151,10.25954,5.268742,4.638045,7.175036,6.635621,5.968478,9.205737,8.35626,7.235564,28/01/2012 08:00:00
263625,5.277108,5.697707,5.238963,7.294435,7.034453,5.817897,6.189357,4.676092,4.050045,2.334285,2.14442,2.168257,4.540901,4.117698,3.527067,8.824329,8.950944,8.578556,8.903124,8.661992,9.333174,9.238662,8.541857,8.341968,9.361622,7.728024,7.020394,7.352835,5.067337,4.170386,5.13791,5.817223,6.783134,9.13818,8.576588,7.814777,8.242416,8.129457,7.361201,5.401749,5.214303,5.328598,4.650676,5.246872,4.827392,17.72272,13.41025,8.60822,14.81312,12.43746,9.753257,15.83772,13.65446,10.62354,14.51723,11.64704,8.548767,8.271676,7.358672,6.453488,12.90001,7.99596,4.494585,10.20684,5.131907,4.481006,6.90948,6.437485,5.817428,9.291902,8.307601,7.119618,28/01/2012 09:00:00
263626,4.405401,5.265731,4.828979,7.125231,6.612842,5.447604,5.847233,4.252772,3.713474,1.846212,1.75372,1.735316,4.238706,3.808412,3.011254,8.483621,8.55409,8.029903,8.838163,8.647485,9.339939,8.772196,7.661922,7.248365,9.227826,7.396262,6.623862,6.942777,4.397171,3.63779,5.025923,5.450139,6.277496,8.706775,7.907769,7.217572,7.758388,7.289626,6.410791,5.194951,4.737182,4.744428,4.212029,4.977367,4.713537,17.49674,13.26789,8.720807,14.14787,12.13214,9.580032,15.73945,13.49636,10.49677,14.40277,11.37126,8.333007,7.864469,7.0667,6.072414,12.82444,7.900704,4.390258,10.02104,4.9586,4.304169,6.642418,6.180321,5.502449,9.432649,8.342844,7.13479,28/01/2012 10:00:00
263627,3.641804,4.584525,4.196691,6.983919,6.376214,5.132219,5.439988,3.942581,3.520081,1.381919,1.354534,1.366351,4.01666,3.570066,2.642545,8.354153,8.363171,7.806259,8.783582,8.740434,9.379693,8.228272,6.779767,6.358623,9.025508,7.089902,6.248068,6.634411,3.813406,3.216113,4.879561,4.910069,5.557611,8.449079,7.522167,6.906415,7.391747,6.63882,5.774507,4.823411,4.241824,4.070444,3.863977,4.754558,4.542943,17.29254,13.20576,8.791986,13.64428,11.70574,9.247686,15.6124,13.33162,10.35449,14.1034,11.11133,8.080274,7.581484,6.928635,5.946578,12.5962,7.715379,4.288289,9.76874,4.782949,4.130666,6.568052,6.107745,5.342473,9.727584,8.441102,7.223434,28/01/2012 11:00:00
263628,3.259718,3.919325,3.554777,6.852194,6.389894,4.938889,5.079775,3.828739,3.480011,1.126479,1.106903,1.217472,3.909796,3.528935,2.492513,8.477209,8.447095,7.95905,8.827576,8.855156,9.401865,7.831279,6.296763,5.940269,8.859882,6.949836,6.046154,6.854213,3.750635,3.216499,4.766875,4.489051,5.220143,8.45359,7.436758,6.844136,7.280767,6.368732,5.547688,4.60245,3.911673,3.437298,3.628474,4.677321,4.434655,17.1662,13.25077,8.838914,13.39578,11.36931,8.901271,15.44768,13.16029,10.20461,13.90289,10.94694,7.949816,7.441006,6.954543,6.026208,12.29101,7.546393,4.255453,9.551987,4.683648,4.017395,6.730267,6.223667,5.402887,10.02325,8.460084,7.273582,28/01/2012 12:00:00
263629,2.873512,3.319982,2.97556,6.91098,6.625846,5.018699,4.939803,3.873204,3.596284,1.061965,1.062326,1.240388,3.860873,3.660008,2.415918,8.66041,8.605639,8.206108,9.150187,9.082945,9.486116,7.735293,6.392094,6.082434,8.80148,7.027733,6.069462,7.213964,3.942747,3.295148,4.744853,4.367666,5.24493,8.699017,7.604795,6.966923,7.481549,6.504936,5.680571,4.659837,3.861539,2.864187,3.490608,4.730959,4.425225,17.09645,13.33083,8.91363,13.34311,11.22399,8.677817,15.2586,12.97904,10.08928,13.82176,10.91158,7.978014,7.456299,7.137123,6.264897,11.98492,7.47641,4.309785,9.445605,4.677719,4.013203,6.974292,6.409848,5.533444,10.22864,8.423239,7.37978,28/01/2012 13:00:00
263630,2.464028,2.780895,2.391621,7.298216,6.986644,5.356868,5.056636,4.087374,3.864934,1.320384,1.293155,1.42459,3.986741,3.880018,2.412794,8.845971,8.773287,8.435218,9.411918,9.265393,9.519041,7.942231,6.965219,6.817829,8.80811,7.282532,6.26414,7.426816,4.17832,3.403633,4.808937,4.432342,5.39106,9.088504,8.053398,7.361105,7.989166,7.076992,6.286098,4.668826,3.935822,2.618088,3.548475,4.918446,4.567155,17.15183,13.40045,9.014704,13.26459,11.21624,8.625643,15.03564,12.80517,10.03346,13.78057,10.98443,8.108416,7.641147,7.466347,6.691234,11.7117,7.47595,4.45403,9.466314,4.786654,4.169098,7.152274,6.618899,5.722506,10.31271,8.452698,7.530697,28/01/2012 14:00:00
263631,1.965337,2.3419,1.935815,7.87232,7.465685,5.924079,5.459837,4.507946,4.302865,1.852296,1.803596,1.771492,4.4188,4.237587,2.644574,9.179476,9.063237,8.749907,9.438917,9.365219,9.50838,8.345106,7.6921,7.865824,8.861793,7.554555,6.473314,7.546222,4.478285,3.610492,5.057827,4.655556,5.625583,9.636775,8.837561,8.097247,8.685534,7.954919,7.296252,4.71615,4.107619,2.816573,3.854709,5.263224,4.866399,17.4705,13.53955,9.197949,12.94491,11.28772,8.705486,14.74797,12.63462,10.00403,13.75338,11.1298,8.343909,8.036077,7.968003,7.31588,11.48252,7.503561,4.581827,9.552643,4.986561,4.436713,7.391909,6.854314,6.00991,10.33023,8.58658,7.660605,28/01/2012 15:00:00
263632,1.384463,2.116388,1.878111,8.363572,8.014363,6.628436,5.934849,5.048122,4.883727,2.609364,2.522086,2.306493,5.007492,4.791841,3.20403,9.551994,9.455366,9.178681,9.393882,9.51282,9.534476,8.705847,8.213766,8.67917,8.882888,7.709783,6.598625,7.613123,4.892438,4.000512,5.515999,5.060823,5.978834,10.18858,9.614613,8.807473,9.307719,8.735994,8.128161,5.00098,4.454877,3.335793,4.335231,5.707271,5.214161,17.81282,13.75252,9.443567,12.41217,11.3632,8.794259,14.4096,12.43799,9.935068,13.75498,11.39719,8.67754,8.56155,8.520394,7.948875,11.30549,7.521459,4.598151,9.627471,5.163344,4.651874,7.693133,7.074267,6.258365,10.37925,8.779272,7.806758,28/01/2012 16:00:00
