"Dim1","Dim2","Dim3","Dim4","Dim5","Dim6","Dim7","Val"
"ScenarioResults_1_90","Scenario33","2045","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",53.5362724744517
"ScenarioResults_1_90","Scenario33","2045","POLAND","PL","AVERAGE","Money_per_MWh",58.2883270900396
"ScenarioResults_1_90","Scenario33","2045","BELGIUM","BE","AVERAGE","Money_per_MWh",57.5712849652999
"ScenarioResults_1_90","Scenario33","2045","FRANCE","FR","AVERAGE","Money_per_MWh",52.6011429454193
"ScenarioResults_1_90","Scenario34","2025","NORWAY","NO1","AVERAGE","Money_per_MWh",48.4306072277693
"ScenarioResults_1_90","Scenario34","2025","NORWAY","NO2","AVERAGE","Money_per_MWh",48.1275429609674
"ScenarioResults_1_90","Scenario34","2025","NORWAY","NO3","AVERAGE","Money_per_MWh",42.2946440740996
"ScenarioResults_1_90","Scenario34","2025","NORWAY","NO4","AVERAGE","Money_per_MWh",40.3980440620266
"ScenarioResults_1_90","Scenario34","2025","NORWAY","NO5","AVERAGE","Money_per_MWh",46.3669732996761
"ScenarioResults_1_90","Scenario34","2025","DENMARK","DK1","AVERAGE","Money_per_MWh",54.9491051080666
"ScenarioResults_1_90","Scenario34","2025","DENMARK","DK2","AVERAGE","Money_per_MWh",54.2173706871467
"ScenarioResults_1_90","Scenario34","2025","FINLAND","FIN","AVERAGE","Money_per_MWh",40.3137365830643
"ScenarioResults_1_90","Scenario34","2025","GERMANY","DE4-E","AVERAGE","Money_per_MWh",56.7508470259603
"ScenarioResults_1_90","Scenario34","2025","GERMANY","DE4-N","AVERAGE","Money_per_MWh",56.1876175823947
"ScenarioResults_1_90","Scenario34","2025","GERMANY","DE4-S","AVERAGE","Money_per_MWh",60.8249163183477
"ScenarioResults_1_90","Scenario34","2025","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.6362960318519
"ScenarioResults_1_90","Scenario34","2025","NETHERLANDS","NL","AVERAGE","Money_per_MWh",56.8672811910279
"ScenarioResults_1_90","Scenario34","2025","SWEDEN","SE1","AVERAGE","Money_per_MWh",40.1372648777079
"ScenarioResults_1_90","Scenario34","2025","SWEDEN","SE2","AVERAGE","Money_per_MWh",41.8251780748164
"ScenarioResults_1_90","Scenario34","2025","SWEDEN","SE3","AVERAGE","Money_per_MWh",47.151146366563
"ScenarioResults_1_90","Scenario34","2025","SWEDEN","SE4","AVERAGE","Money_per_MWh",49.274365351613
"ScenarioResults_1_90","Scenario34","2025","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",57.5822729459549
"ScenarioResults_1_90","Scenario34","2025","POLAND","PL","AVERAGE","Money_per_MWh",55.4034221193423
"ScenarioResults_1_90","Scenario34","2025","BELGIUM","BE","AVERAGE","Money_per_MWh",57.9599018918196
"ScenarioResults_1_90","Scenario34","2025","FRANCE","FR","AVERAGE","Money_per_MWh",53.9427976619816
"ScenarioResults_1_90","Scenario34","2035","NORWAY","NO1","AVERAGE","Money_per_MWh",53.4877469475657
"ScenarioResults_1_90","Scenario34","2035","NORWAY","NO2","AVERAGE","Money_per_MWh",57.2722473339238
"ScenarioResults_1_90","Scenario34","2035","NORWAY","NO3","AVERAGE","Money_per_MWh",46.6035379272412
"ScenarioResults_1_90","Scenario34","2035","NORWAY","NO4","AVERAGE","Money_per_MWh",44.3467219992519
"ScenarioResults_1_90","Scenario34","2035","NORWAY","NO5","AVERAGE","Money_per_MWh",52.1786812250264
"ScenarioResults_1_90","Scenario34","2035","DENMARK","DK1","AVERAGE","Money_per_MWh",64.7609421645253
"ScenarioResults_1_90","Scenario34","2035","DENMARK","DK2","AVERAGE","Money_per_MWh",68.1536869450378
"ScenarioResults_1_90","Scenario34","2035","FINLAND","FIN","AVERAGE","Money_per_MWh",49.0406668542838
"ScenarioResults_1_90","Scenario34","2035","GERMANY","DE4-E","AVERAGE","Money_per_MWh",68.5816235657198
"ScenarioResults_1_90","Scenario34","2035","GERMANY","DE4-N","AVERAGE","Money_per_MWh",67.681260747089
"ScenarioResults_1_90","Scenario34","2035","GERMANY","DE4-S","AVERAGE","Money_per_MWh",71.8722399216271
"ScenarioResults_1_90","Scenario34","2035","GERMANY","DE4-W","AVERAGE","Money_per_MWh",70.4615926287932
"ScenarioResults_1_90","Scenario34","2035","NETHERLANDS","NL","AVERAGE","Money_per_MWh",70.3638258033871
"ScenarioResults_1_90","Scenario34","2035","SWEDEN","SE1","AVERAGE","Money_per_MWh",46.850001532914
"ScenarioResults_1_90","Scenario34","2035","SWEDEN","SE2","AVERAGE","Money_per_MWh",49.7413387097436
"ScenarioResults_1_90","Scenario34","2035","SWEDEN","SE3","AVERAGE","Money_per_MWh",55.8527619894652
"ScenarioResults_1_90","Scenario34","2035","SWEDEN","SE4","AVERAGE","Money_per_MWh",61.3718393213904
"ScenarioResults_1_90","Scenario34","2035","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",66.1785457823783
"ScenarioResults_1_90","Scenario34","2035","POLAND","PL","AVERAGE","Money_per_MWh",65.8482337352668
"ScenarioResults_1_90","Scenario34","2035","BELGIUM","BE","AVERAGE","Money_per_MWh",70.9134801108968
"ScenarioResults_1_90","Scenario34","2035","FRANCE","FR","AVERAGE","Money_per_MWh",64.7782301927508
"ScenarioResults_1_90","Scenario34","2045","NORWAY","NO1","AVERAGE","Money_per_MWh",46.3422123510072
"ScenarioResults_1_90","Scenario34","2045","NORWAY","NO2","AVERAGE","Money_per_MWh",48.0357203569922
"ScenarioResults_1_90","Scenario34","2045","NORWAY","NO3","AVERAGE","Money_per_MWh",41.616684246909
"ScenarioResults_1_90","Scenario34","2045","NORWAY","NO4","AVERAGE","Money_per_MWh",39.5029249900239
"ScenarioResults_1_90","Scenario34","2045","NORWAY","NO5","AVERAGE","Money_per_MWh",44.7435152299608
"ScenarioResults_1_90","Scenario34","2045","DENMARK","DK1","AVERAGE","Money_per_MWh",54.9317966298946
"ScenarioResults_1_90","Scenario34","2045","DENMARK","DK2","AVERAGE","Money_per_MWh",58.770387400754
"ScenarioResults_1_90","Scenario34","2045","FINLAND","FIN","AVERAGE","Money_per_MWh",44.2298497991715
"ScenarioResults_1_90","Scenario34","2045","GERMANY","DE4-E","AVERAGE","Money_per_MWh",58.2729634900762
"ScenarioResults_1_90","Scenario34","2045","GERMANY","DE4-N","AVERAGE","Money_per_MWh",56.376854128402
"ScenarioResults_1_90","Scenario34","2045","GERMANY","DE4-S","AVERAGE","Money_per_MWh",58.8760742596945
"ScenarioResults_1_90","Scenario34","2045","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.9198338936994
"ScenarioResults_1_90","Scenario34","2045","NETHERLANDS","NL","AVERAGE","Money_per_MWh",57.8654814450323
"ScenarioResults_1_90","Scenario34","2045","SWEDEN","SE1","AVERAGE","Money_per_MWh",41.3368107582004
"ScenarioResults_1_90","Scenario34","2045","SWEDEN","SE2","AVERAGE","Money_per_MWh",44.4353411147509
"ScenarioResults_1_90","Scenario34","2045","SWEDEN","SE3","AVERAGE","Money_per_MWh",50.3246394096679
"ScenarioResults_1_90","Scenario34","2045","SWEDEN","SE4","AVERAGE","Money_per_MWh",54.293966408193
"ScenarioResults_1_90","Scenario34","2045","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",53.5625792646345
"ScenarioResults_1_90","Scenario34","2045","POLAND","PL","AVERAGE","Money_per_MWh",58.3660192351298
"ScenarioResults_1_90","Scenario34","2045","BELGIUM","BE","AVERAGE","Money_per_MWh",57.5957445391602
"ScenarioResults_1_90","Scenario34","2045","FRANCE","FR","AVERAGE","Money_per_MWh",52.600673830733
"ScenarioResults_1_90","Scenario35","2025","NORWAY","NO1","AVERAGE","Money_per_MWh",48.4068696556728
"ScenarioResults_1_90","Scenario35","2025","NORWAY","NO2","AVERAGE","Money_per_MWh",48.0992323549608
"ScenarioResults_1_90","Scenario35","2025","NORWAY","NO3","AVERAGE","Money_per_MWh",42.2711976402651
"ScenarioResults_1_90","Scenario35","2025","NORWAY","NO4","AVERAGE","Money_per_MWh",40.364027978097
"ScenarioResults_1_90","Scenario35","2025","NORWAY","NO5","AVERAGE","Money_per_MWh",46.3441332513907
"ScenarioResults_1_90","Scenario35","2025","DENMARK","DK1","AVERAGE","Money_per_MWh",54.8940336094506
"ScenarioResults_1_90","Scenario35","2025","DENMARK","DK2","AVERAGE","Money_per_MWh",54.1816555669181
"ScenarioResults_1_90","Scenario35","2025","FINLAND","FIN","AVERAGE","Money_per_MWh",40.2703288155153
"ScenarioResults_1_90","Scenario35","2025","GERMANY","DE4-E","AVERAGE","Money_per_MWh",56.7337107406269
"ScenarioResults_1_90","Scenario35","2025","GERMANY","DE4-N","AVERAGE","Money_per_MWh",56.1599064790675
"ScenarioResults_1_90","Scenario35","2025","GERMANY","DE4-S","AVERAGE","Money_per_MWh",60.8026041085747
"ScenarioResults_1_90","Scenario35","2025","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.6125331162033
"ScenarioResults_1_90","Scenario35","2025","NETHERLANDS","NL","AVERAGE","Money_per_MWh",56.8609746685254
"ScenarioResults_1_90","Scenario35","2025","SWEDEN","SE1","AVERAGE","Money_per_MWh",40.0884721595145
"ScenarioResults_1_90","Scenario35","2025","SWEDEN","SE2","AVERAGE","Money_per_MWh",41.7741482739836
"ScenarioResults_1_90","Scenario35","2025","SWEDEN","SE3","AVERAGE","Money_per_MWh",47.1040832858637
"ScenarioResults_1_90","Scenario35","2025","SWEDEN","SE4","AVERAGE","Money_per_MWh",49.2515326951602
"ScenarioResults_1_90","Scenario35","2025","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",57.5784935407694
"ScenarioResults_1_90","Scenario35","2025","POLAND","PL","AVERAGE","Money_per_MWh",55.3931379622415
"ScenarioResults_1_90","Scenario35","2025","BELGIUM","BE","AVERAGE","Money_per_MWh",57.9544792039424
"ScenarioResults_1_90","Scenario35","2025","FRANCE","FR","AVERAGE","Money_per_MWh",53.9226304368896
"ScenarioResults_1_90","Scenario35","2035","NORWAY","NO1","AVERAGE","Money_per_MWh",53.4672857551985
"ScenarioResults_1_90","Scenario35","2035","NORWAY","NO2","AVERAGE","Money_per_MWh",57.2495728325214
"ScenarioResults_1_90","Scenario35","2035","NORWAY","NO3","AVERAGE","Money_per_MWh",46.5702965600641
"ScenarioResults_1_90","Scenario35","2035","NORWAY","NO4","AVERAGE","Money_per_MWh",44.3443736425404
"ScenarioResults_1_90","Scenario35","2035","NORWAY","NO5","AVERAGE","Money_per_MWh",52.1550525498588
"ScenarioResults_1_90","Scenario35","2035","DENMARK","DK1","AVERAGE","Money_per_MWh",64.7347778638644
"ScenarioResults_1_90","Scenario35","2035","DENMARK","DK2","AVERAGE","Money_per_MWh",68.2205945466826
"ScenarioResults_1_90","Scenario35","2035","FINLAND","FIN","AVERAGE","Money_per_MWh",49.0247336527599
"ScenarioResults_1_90","Scenario35","2035","GERMANY","DE4-E","AVERAGE","Money_per_MWh",68.5829544314424
"ScenarioResults_1_90","Scenario35","2035","GERMANY","DE4-N","AVERAGE","Money_per_MWh",67.6634643022485
"ScenarioResults_1_90","Scenario35","2035","GERMANY","DE4-S","AVERAGE","Money_per_MWh",71.8747072915387
"ScenarioResults_1_90","Scenario35","2035","GERMANY","DE4-W","AVERAGE","Money_per_MWh",70.4640108389673
"ScenarioResults_1_90","Scenario35","2035","NETHERLANDS","NL","AVERAGE","Money_per_MWh",70.3639215560041
"ScenarioResults_1_90","Scenario35","2035","SWEDEN","SE1","AVERAGE","Money_per_MWh",46.8350106919798
"ScenarioResults_1_90","Scenario35","2035","SWEDEN","SE2","AVERAGE","Money_per_MWh",49.7251474868021
"ScenarioResults_1_90","Scenario35","2035","SWEDEN","SE3","AVERAGE","Money_per_MWh",55.8367703310044
"ScenarioResults_1_90","Scenario35","2035","SWEDEN","SE4","AVERAGE","Money_per_MWh",61.4042075428745
"ScenarioResults_1_90","Scenario35","2035","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",66.1766484647903
"ScenarioResults_1_90","Scenario35","2035","POLAND","PL","AVERAGE","Money_per_MWh",65.8542089502228
"ScenarioResults_1_90","Scenario35","2035","BELGIUM","BE","AVERAGE","Money_per_MWh",70.9141939715012
"ScenarioResults_1_90","Scenario35","2035","FRANCE","FR","AVERAGE","Money_per_MWh",64.7853202480688
"ScenarioResults_1_90","Scenario35","2045","NORWAY","NO1","AVERAGE","Money_per_MWh",46.3226718188548
"ScenarioResults_1_90","Scenario35","2045","NORWAY","NO2","AVERAGE","Money_per_MWh",48.0137918931697
"ScenarioResults_1_90","Scenario35","2045","NORWAY","NO3","AVERAGE","Money_per_MWh",41.6116191410217
"ScenarioResults_1_90","Scenario35","2045","NORWAY","NO4","AVERAGE","Money_per_MWh",39.4783151688866
"ScenarioResults_1_90","Scenario35","2045","NORWAY","NO5","AVERAGE","Money_per_MWh",44.7199107665596
"ScenarioResults_1_90","Scenario35","2045","DENMARK","DK1","AVERAGE","Money_per_MWh",54.9081375301078
"ScenarioResults_1_90","Scenario35","2045","DENMARK","DK2","AVERAGE","Money_per_MWh",58.6835406938127
"ScenarioResults_1_90","Scenario35","2045","FINLAND","FIN","AVERAGE","Money_per_MWh",44.2084691477515
"ScenarioResults_1_90","Scenario35","2045","GERMANY","DE4-E","AVERAGE","Money_per_MWh",58.2641649645766
"ScenarioResults_1_90","Scenario35","2045","GERMANY","DE4-N","AVERAGE","Money_per_MWh",56.364963082183
"ScenarioResults_1_90","Scenario35","2045","GERMANY","DE4-S","AVERAGE","Money_per_MWh",58.8607441091333
"ScenarioResults_1_90","Scenario35","2045","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.9119415008819
"ScenarioResults_1_90","Scenario35","2045","NETHERLANDS","NL","AVERAGE","Money_per_MWh",57.8520218985552
"ScenarioResults_1_90","Scenario35","2045","SWEDEN","SE1","AVERAGE","Money_per_MWh",41.3138864008862
"ScenarioResults_1_90","Scenario35","2045","SWEDEN","SE2","AVERAGE","Money_per_MWh",44.4094918772157
"ScenarioResults_1_90","Scenario35","2045","SWEDEN","SE3","AVERAGE","Money_per_MWh",50.2975824518761
"ScenarioResults_1_90","Scenario35","2045","SWEDEN","SE4","AVERAGE","Money_per_MWh",54.2547990335759
"ScenarioResults_1_90","Scenario35","2045","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",53.5551230651968
"ScenarioResults_1_90","Scenario35","2045","POLAND","PL","AVERAGE","Money_per_MWh",58.3757220952475
"ScenarioResults_1_90","Scenario35","2045","BELGIUM","BE","AVERAGE","Money_per_MWh",57.590476741558
"ScenarioResults_1_90","Scenario35","2045","FRANCE","FR","AVERAGE","Money_per_MWh",52.5859930930031
"ScenarioResults_1_90","Scenario36","2025","NORWAY","NO1","AVERAGE","Money_per_MWh",48.4482642540752
"ScenarioResults_1_90","Scenario36","2025","NORWAY","NO2","AVERAGE","Money_per_MWh",48.1365839035475
"ScenarioResults_1_90","Scenario36","2025","NORWAY","NO3","AVERAGE","Money_per_MWh",42.3002347951419
"ScenarioResults_1_90","Scenario36","2025","NORWAY","NO4","AVERAGE","Money_per_MWh",40.4197950555714
"ScenarioResults_1_90","Scenario36","2025","NORWAY","NO5","AVERAGE","Money_per_MWh",46.3841047184365
"ScenarioResults_1_90","Scenario36","2025","DENMARK","DK1","AVERAGE","Money_per_MWh",54.9559966438961
"ScenarioResults_1_90","Scenario36","2025","DENMARK","DK2","AVERAGE","Money_per_MWh",54.2992384474657
"ScenarioResults_1_90","Scenario36","2025","FINLAND","FIN","AVERAGE","Money_per_MWh",40.3477548974336
"ScenarioResults_1_90","Scenario36","2025","GERMANY","DE4-E","AVERAGE","Money_per_MWh",56.7475525053662
"ScenarioResults_1_90","Scenario36","2025","GERMANY","DE4-N","AVERAGE","Money_per_MWh",56.2005989258731
"ScenarioResults_1_90","Scenario36","2025","GERMANY","DE4-S","AVERAGE","Money_per_MWh",60.8312988803556
"ScenarioResults_1_90","Scenario36","2025","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.6500478280024
"ScenarioResults_1_90","Scenario36","2025","NETHERLANDS","NL","AVERAGE","Money_per_MWh",56.8647024411247
"ScenarioResults_1_90","Scenario36","2025","SWEDEN","SE1","AVERAGE","Money_per_MWh",40.1765687152536
"ScenarioResults_1_90","Scenario36","2025","SWEDEN","SE2","AVERAGE","Money_per_MWh",41.8653702117508
"ScenarioResults_1_90","Scenario36","2025","SWEDEN","SE3","AVERAGE","Money_per_MWh",47.1489174526212
"ScenarioResults_1_90","Scenario36","2025","SWEDEN","SE4","AVERAGE","Money_per_MWh",49.3414871657514
"ScenarioResults_1_90","Scenario36","2025","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",57.5721901820526
"ScenarioResults_1_90","Scenario36","2025","POLAND","PL","AVERAGE","Money_per_MWh",55.4162349909241
"ScenarioResults_1_90","Scenario36","2025","BELGIUM","BE","AVERAGE","Money_per_MWh",57.9507424960232
"ScenarioResults_1_90","Scenario36","2025","FRANCE","FR","AVERAGE","Money_per_MWh",53.9481168883758
"ScenarioResults_1_90","Scenario36","2035","NORWAY","NO1","AVERAGE","Money_per_MWh",53.5020680843261
"ScenarioResults_1_90","Scenario36","2035","NORWAY","NO2","AVERAGE","Money_per_MWh",57.3479590825984
"ScenarioResults_1_90","Scenario36","2035","NORWAY","NO3","AVERAGE","Money_per_MWh",46.5763238688573
"ScenarioResults_1_90","Scenario36","2035","NORWAY","NO4","AVERAGE","Money_per_MWh",44.2254215184656
"ScenarioResults_1_90","Scenario36","2035","NORWAY","NO5","AVERAGE","Money_per_MWh",52.259001603616
"ScenarioResults_1_90","Scenario36","2035","DENMARK","DK1","AVERAGE","Money_per_MWh",63.478772930922
"ScenarioResults_1_90","Scenario36","2035","DENMARK","DK2","AVERAGE","Money_per_MWh",68.0763535360316
"ScenarioResults_1_90","Scenario36","2035","FINLAND","FIN","AVERAGE","Money_per_MWh",49.0785875570827
"ScenarioResults_1_90","Scenario36","2035","GERMANY","DE4-E","AVERAGE","Money_per_MWh",68.574499753472
"ScenarioResults_1_90","Scenario36","2035","GERMANY","DE4-N","AVERAGE","Money_per_MWh",67.5650769275198
"ScenarioResults_1_90","Scenario36","2035","GERMANY","DE4-S","AVERAGE","Money_per_MWh",71.8471155299841
"ScenarioResults_1_90","Scenario36","2035","GERMANY","DE4-W","AVERAGE","Money_per_MWh",70.5038182689249
"ScenarioResults_1_90","Scenario36","2035","NETHERLANDS","NL","AVERAGE","Money_per_MWh",70.1970792215163
"ScenarioResults_1_90","Scenario36","2035","SWEDEN","SE1","AVERAGE","Money_per_MWh",46.8673109329908
"ScenarioResults_1_90","Scenario36","2035","SWEDEN","SE2","AVERAGE","Money_per_MWh",49.577234235074
"ScenarioResults_1_90","Scenario36","2035","SWEDEN","SE3","AVERAGE","Money_per_MWh",55.6751690134184
"ScenarioResults_1_90","Scenario36","2035","SWEDEN","SE4","AVERAGE","Money_per_MWh",60.951959477092
"ScenarioResults_1_90","Scenario36","2035","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",66.0582206804019
"ScenarioResults_1_90","Scenario36","2035","POLAND","PL","AVERAGE","Money_per_MWh",65.7724114569016
"ScenarioResults_1_90","Scenario36","2035","BELGIUM","BE","AVERAGE","Money_per_MWh",70.7758244824663
"ScenarioResults_1_90","Scenario36","2035","FRANCE","FR","AVERAGE","Money_per_MWh",64.7421617275301
"ScenarioResults_1_90","Scenario36","2045","NORWAY","NO1","AVERAGE","Money_per_MWh",45.6070193924048
"ScenarioResults_1_90","Scenario36","2045","NORWAY","NO2","AVERAGE","Money_per_MWh",47.2106758550077
"ScenarioResults_1_90","Scenario36","2045","NORWAY","NO3","AVERAGE","Money_per_MWh",40.9291453405322
"ScenarioResults_1_90","Scenario36","2045","NORWAY","NO4","AVERAGE","Money_per_MWh",39.2310930382119
"ScenarioResults_1_90","Scenario36","2045","NORWAY","NO5","AVERAGE","Money_per_MWh",44.0065192246852
"ScenarioResults_1_90","Scenario36","2045","DENMARK","DK1","AVERAGE","Money_per_MWh",53.844833030868
"ScenarioResults_1_90","Scenario36","2045","DENMARK","DK2","AVERAGE","Money_per_MWh",57.6347221803317
"ScenarioResults_1_90","Scenario36","2045","FINLAND","FIN","AVERAGE","Money_per_MWh",44.006997360965
"ScenarioResults_1_90","Scenario36","2045","GERMANY","DE4-E","AVERAGE","Money_per_MWh",58.1634465159578
"ScenarioResults_1_90","Scenario36","2045","GERMANY","DE4-N","AVERAGE","Money_per_MWh",56.1786348407322
"ScenarioResults_1_90","Scenario36","2045","GERMANY","DE4-S","AVERAGE","Money_per_MWh",58.8505868339619
"ScenarioResults_1_90","Scenario36","2045","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.8005608857291
"ScenarioResults_1_90","Scenario36","2045","NETHERLANDS","NL","AVERAGE","Money_per_MWh",57.7924053458375
"ScenarioResults_1_90","Scenario36","2045","SWEDEN","SE1","AVERAGE","Money_per_MWh",41.0383198500845
"ScenarioResults_1_90","Scenario36","2045","SWEDEN","SE2","AVERAGE","Money_per_MWh",44.1197546060358
"ScenarioResults_1_90","Scenario36","2045","SWEDEN","SE3","AVERAGE","Money_per_MWh",49.9838251343844
"ScenarioResults_1_90","Scenario36","2045","SWEDEN","SE4","AVERAGE","Money_per_MWh",53.7391829406416
"ScenarioResults_1_90","Scenario36","2045","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",53.4914114591667
"ScenarioResults_1_90","Scenario36","2045","POLAND","PL","AVERAGE","Money_per_MWh",58.4102872845283
"ScenarioResults_1_90","Scenario36","2045","BELGIUM","BE","AVERAGE","Money_per_MWh",57.5782527024313
"ScenarioResults_1_90","Scenario36","2045","FRANCE","FR","AVERAGE","Money_per_MWh",52.5637661202569
"ScenarioResults_1_90","Scenario37","2025","NORWAY","NO1","AVERAGE","Money_per_MWh",48.2692693875196
"ScenarioResults_1_90","Scenario37","2025","NORWAY","NO2","AVERAGE","Money_per_MWh",47.9722506402218
"ScenarioResults_1_90","Scenario37","2025","NORWAY","NO3","AVERAGE","Money_per_MWh",42.2339419298821
"ScenarioResults_1_90","Scenario37","2025","NORWAY","NO4","AVERAGE","Money_per_MWh",40.3221349634752
"ScenarioResults_1_90","Scenario37","2025","NORWAY","NO5","AVERAGE","Money_per_MWh",46.2210427944502
"ScenarioResults_1_90","Scenario37","2025","DENMARK","DK1","AVERAGE","Money_per_MWh",54.7007749279376
"ScenarioResults_1_90","Scenario37","2025","DENMARK","DK2","AVERAGE","Money_per_MWh",53.9945903956904
"ScenarioResults_1_90","Scenario37","2025","FINLAND","FIN","AVERAGE","Money_per_MWh",40.2089669010142
"ScenarioResults_1_90","Scenario37","2025","GERMANY","DE4-E","AVERAGE","Money_per_MWh",56.6350678212336
"ScenarioResults_1_90","Scenario37","2025","GERMANY","DE4-N","AVERAGE","Money_per_MWh",56.0494016645959
"ScenarioResults_1_90","Scenario37","2025","GERMANY","DE4-S","AVERAGE","Money_per_MWh",60.6893708896513
"ScenarioResults_1_90","Scenario37","2025","GERMANY","DE4-W","AVERAGE","Money_per_MWh",58.4966018420825
"ScenarioResults_1_90","Scenario37","2025","NETHERLANDS","NL","AVERAGE","Money_per_MWh",56.8322773368111
"ScenarioResults_1_90","Scenario37","2025","SWEDEN","SE1","AVERAGE","Money_per_MWh",40.0268521311013
"ScenarioResults_1_90","Scenario37","2025","SWEDEN","SE2","AVERAGE","Money_per_MWh",41.7016594719461
"ScenarioResults_1_90","Scenario37","2025","SWEDEN","SE3","AVERAGE","Money_per_MWh",46.9373201072113
"ScenarioResults_1_90","Scenario37","2025","SWEDEN","SE4","AVERAGE","Money_per_MWh",49.0874122852029
"ScenarioResults_1_90","Scenario37","2025","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",57.5704801762905
"ScenarioResults_1_90","Scenario37","2025","POLAND","PL","AVERAGE","Money_per_MWh",55.3679038422419
"ScenarioResults_1_90","Scenario37","2025","BELGIUM","BE","AVERAGE","Money_per_MWh",57.938483720388
"ScenarioResults_1_90","Scenario37","2025","FRANCE","FR","AVERAGE","Money_per_MWh",53.819143995354
"ScenarioResults_1_90","Scenario37","2035","NORWAY","NO1","AVERAGE","Money_per_MWh",53.327575973043
"ScenarioResults_1_90","Scenario37","2035","NORWAY","NO2","AVERAGE","Money_per_MWh",57.1008693855121
"ScenarioResults_1_90","Scenario37","2035","NORWAY","NO3","AVERAGE","Money_per_MWh",46.4422718794917
"ScenarioResults_1_90","Scenario37","2035","NORWAY","NO4","AVERAGE","Money_per_MWh",44.0216887780697
"ScenarioResults_1_90","Scenario37","2035","NORWAY","NO5","AVERAGE","Money_per_MWh",52.0676876069339
"ScenarioResults_1_90","Scenario37","2035","DENMARK","DK1","AVERAGE","Money_per_MWh",63.0279213620952
"ScenarioResults_1_90","Scenario37","2035","DENMARK","DK2","AVERAGE","Money_per_MWh",67.3075357218946
"ScenarioResults_1_90","Scenario37","2035","FINLAND","FIN","AVERAGE","Money_per_MWh",48.8374310681762
"ScenarioResults_1_90","Scenario37","2035","GERMANY","DE4-E","AVERAGE","Money_per_MWh",68.3945399213804
"ScenarioResults_1_90","Scenario37","2035","GERMANY","DE4-N","AVERAGE","Money_per_MWh",67.2997942391787
"ScenarioResults_1_90","Scenario37","2035","GERMANY","DE4-S","AVERAGE","Money_per_MWh",71.736312485134
"ScenarioResults_1_90","Scenario37","2035","GERMANY","DE4-W","AVERAGE","Money_per_MWh",70.3681101253704
"ScenarioResults_1_90","Scenario37","2035","NETHERLANDS","NL","AVERAGE","Money_per_MWh",70.0944201403137
"ScenarioResults_1_90","Scenario37","2035","SWEDEN","SE1","AVERAGE","Money_per_MWh",46.637847462812
"ScenarioResults_1_90","Scenario37","2035","SWEDEN","SE2","AVERAGE","Money_per_MWh",49.2912750780012
"ScenarioResults_1_90","Scenario37","2035","SWEDEN","SE3","AVERAGE","Money_per_MWh",55.3443922612618
"ScenarioResults_1_90","Scenario37","2035","SWEDEN","SE4","AVERAGE","Money_per_MWh",60.8859702184267
"ScenarioResults_1_90","Scenario37","2035","UNITED_KINGDOM","UK","AVERAGE","Money_per_MWh",65.9605600134696
"ScenarioResults_1_90","Scenario37","2035","POLAND","PL","AVERAGE","Money_per_MWh",65.7412694168302
"ScenarioResults_1_90","Scenario37","2035","BELGIUM","BE","AVERAGE","Money_per_MWh",70.6878269632781
"ScenarioResults_1_90","Scenario37","2035","FRANCE","FR","AVERAGE","Money_per_MWh",64.635467336925
"ScenarioResults_1_90","Scenario37","2045","NORWAY","NO1","AVERAGE","Money_per_MWh",45.4934120233712
"ScenarioResults_1_90","Scenario37","2045","NORWAY","NO2","AVERAGE","Money_per_MWh",47.0241623459154
"ScenarioResults_1_90","Scenario37","2045","NORWAY","NO3","AVERAGE","Money_per_MWh",40.8104453946039
"ScenarioResults_1_90","Scenario37","2045","NORWAY","NO4","AVERAGE","Money_per_MWh",39.0428494031112
"ScenarioResults_1_90","Scenario37","2045","NORWAY","NO5","AVERAGE","Money_per_MWh",43.913285734566
"ScenarioResults_1_90","Scenario37","2045","DENMARK","DK1","AVERAGE","Money_per_MWh",52.9930147663098
"ScenarioResults_1_90","Scenario37","2045","DENMARK","DK2","AVERAGE","Money_per_MWh",56.533996932224
"ScenarioResults_1_90","Scenario37","2045","FINLAND","FIN","AVERAGE","Money_per_MWh",43.8524880745669
"ScenarioResults_1_90","Scenario37","2045","GERMANY","DE4-E","AVERAGE","Money_per_MWh",58.1345543596635
"ScenarioResults_1_90","Scenario37","2045","GERMANY","DE4-N","AVERAGE","Money_per_MWh",56.0494204228393
"ScenarioResults_1_90","Scenario37","2045","GERMANY","DE4-S","AVERAGE","Money_per_MWh",58.8253280756086
